批次,发布日期,规则,规则分类,KP ID,药品,拼音,码序号,医保编码
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,207,ZA01BAX0377020202397
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,208,ZA01BAX0377020203628
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,209,ZA01BAX0377020204911
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,210,ZA01BAX0377020205066
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,211,ZA01BAX0377020205095
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,212,ZA01BAX0377020205127
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,213,ZA01BAX0377020205237
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,214,ZA01BAX0377020205391
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,215,ZA01BAX0377020205615
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,216,ZA01BAX0377020301491
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,217,ZA01BAX0377020301793
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,218,ZA01BAX0377020301832
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,219,ZA01BAX0377020301878
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,220,ZA01BAX0377020303628
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,221,ZA01BAX0377020305095
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,222,ZA01BAX0377020305127
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,223,ZA01BAX0377020305237
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,224,ZA01BAX0377020305391
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,225,ZA01BAX0377020401793
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,226,ZA01BAX0377020401878
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,227,ZA01BAX0377020405127
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,228,ZA01BAX0377020405237
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,229,ZA01BAX0377020501793
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,230,ZA01BAX0377020505127
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,231,ZA01BAX0377020505237
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,232,ZA01BAX0377020601793
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,233,ZA01BAX0377020605127
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,234,ZA01BAX0377020605237
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,235,ZA01BAX0377020701793
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,236,ZA01BAX0377020705127
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,237,ZA01BAX0377020705237
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,238,ZA01BAX0377020705391
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,239,ZA01BAX0377020801793
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,240,ZA01BAX0377020901793
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,241,ZA01BAX0377030100169
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,242,ZA01BAX0377030105066
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,243,ZA01BAX0377030105095
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,244,ZA01BAX0377030105127
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,245,ZA01BAX0377030105237
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,246,ZA01BAX0377030105391
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,247,ZA01BAX0377030205095
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,248,ZA01BAX0377040100169
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,249,ZA01BAX0377040105127
第一批,2025-05-23,药品儿童专用,医疗-药品,32108,小儿感冒颗粒,xegmkl,250,ZA01BAX0377040205127
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,1,ZA01BAX0906010105332
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,2,ZA01BAX0906010105355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,3,ZA01BAX0906020105332
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,4,ZA01BAX0906020105355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,5,ZA01BAX0906030105332
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,6,ZA01BAX0906030105355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,7,ZA01BAX0906030205355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,8,ZA01BAX0906040105355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,9,ZA01BAX0906050105355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,10,ZA01BAX0906060105355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,11,ZA01BAX0906060205355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,12,ZA01BAX0906060305355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,13,ZA01BAX0906060405355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,14,ZA01BAX0906060505355
第一批,2025-05-23,药品儿童专用,医疗-药品,32220,小儿感冒宁合剂,xegmnhj,15,ZA01BAX0906070105355
第一批,2025-05-23,药品儿童专用,医疗-药品,32221,小儿感冒宁颗粒,xegmnkl,1,ZA01BAX0907010100474
第一批,2025-05-23,药品儿童专用,医疗-药品,32221,小儿感冒宁颗粒,xegmnkl,2,ZA01BAX0907010105310
第一批,2025-05-23,药品儿童专用,医疗-药品,32221,小儿感冒宁颗粒,xegmnkl,3,ZA01BAX0907010205310
第一批,2025-05-23,药品儿童专用,医疗-药品,32221,小儿感冒宁颗粒,xegmnkl,4,ZA01BAX0907010305310
第一批,2025-05-23,药品儿童专用,医疗-药品,32221,小儿感冒宁颗粒,xegmnkl,5,ZA01BAX0907010405310
第一批,2025-05-23,药品儿童专用,医疗-药品,32222,小儿感冒宁糖浆,xegmntj,1,ZA01BAX0379010102135
第一批,2025-05-23,药品儿童专用,医疗-药品,32222,小儿感冒宁糖浆,xegmntj,2,ZA01BAX0379010103496
第一批,2025-05-23,药品儿童专用,医疗-药品,32222,小儿感冒宁糖浆,xegmntj,3,ZA01BAX0379020103496
第一批,2025-05-23,药品儿童专用,医疗-药品,32222,小儿感冒宁糖浆,xegmntj,4,ZA01BAX0379030103496
第一批,2025-05-23,药品儿童专用,医疗-药品,32223,小儿感冒散,xegms,1,ZA01BAX0381010103319
第一批,2025-05-23,药品儿童专用,医疗-药品,32223,小儿感冒散,xegms,2,ZA01BAX0381010203319
第一批,2025-05-23,药品儿童专用,医疗-药品,32223,小儿感冒散,xegms,3,ZA01BAX0381010303319
第一批,2025-05-23,药品儿童专用,医疗-药品,32223,小儿感冒散,xegms,4,ZA01BAX0381020100492
第一批,2025-05-23,药品儿童专用,医疗-药品,32223,小儿感冒散,xegms,5,ZA01BAX0381020103319
第一批,2025-05-23,药品儿童专用,医疗-药品,32109,小儿感冒舒颗粒,xegmskl,1,ZA01BAX0382010101609
第一批,2025-05-23,药品儿童专用,医疗-药品,32109,小儿感冒舒颗粒,xegmskl,2,ZA01BAX0382010201609
第一批,2025-05-23,药品儿童专用,医疗-药品,32109,小儿感冒舒颗粒,xegmskl,3,ZA01BAX0382010301609
第一批,2025-05-23,药品儿童专用,医疗-药品,32109,小儿感冒舒颗粒,xegmskl,4,ZA01BAX0382020101609
第一批,2025-05-23,药品儿童专用,医疗-药品,32109,小儿感冒舒颗粒,xegmskl,5,ZA01BAX0382030101609
第一批,2025-05-23,药品儿童专用,医疗-药品,32110,小儿感冒退热糖浆,xegmtrtj,1,ZA01BAX0383010100362
第一批,2025-05-23,药品儿童专用,医疗-药品,32110,小儿感冒退热糖浆,xegmtrtj,2,ZA01BAX0383010102349
第一批,2025-05-23,药品儿童专用,医疗-药品,32110,小儿感冒退热糖浆,xegmtrtj,3,ZA01BAX0383020100362
第一批,2025-05-23,药品儿童专用,医疗-药品,32110,小儿感冒退热糖浆,xegmtrtj,4,ZA01BAX0383020102349
第一批,2025-05-23,药品儿童专用,医疗-药品,32110,小儿感冒退热糖浆,xegmtrtj,5,ZA01BAX0383020200362
第一批,2025-05-23,药品儿童专用,医疗-药品,32110,小儿感冒退热糖浆,xegmtrtj,6,ZA01BAX0383020302349
第一批,2025-05-23,药品儿童专用,医疗-药品,32111,小儿广朴止泻口服液,xegpzxkfy,1,ZA08BAX0385020103310
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,1,ZA04CCX0374010100064
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,2,ZA04CCX0374010100169
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,3,ZA04CCX0374010102267
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,4,ZA04CCX0374010102304
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,5,ZA04CCX0374010102421
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,6,ZA04CCX0374010102571
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,7,ZA04CCX0374010103891
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,8,ZA04CCX0374010104082
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,9,ZA04CCX0374010202267
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,10,ZA04CCX0374010204082
第一批,2025-05-23,药品儿童专用,医疗-药品,32216,小儿肝炎颗粒,xegykl,11,ZA04CCX0374010302267
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,1,ZA07BAX0399010100716
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,2,ZA07BAX0399010102569
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,3,ZA07BAX0399010102973
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,4,ZA07BAX0399010103891
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,5,ZA07BAX0399010103906
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,6,ZA07BAX0399010103969
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,7,ZA07BAX0399010104456
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,8,ZA07BAX0399010104481
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,9,ZA07BAX0399010104584
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,10,ZA07BAX0399010104586
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,11,ZA07BAX0399010104721
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,12,ZA07BAX0399010104828
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,13,ZA07BAX0399010104850
第一批,2025-05-23,药品儿童专用,医疗-药品,32237,小儿回春丸,xehcw,14,ZA07BAX0399010204721
第一批,2025-05-23,药品儿童专用,医疗-药品,32238,小儿回春丸(大蜜丸),xehcwdmw,1,ZA07BAX0399010100960
第一批,2025-05-23,药品儿童专用,医疗-药品,32238,小儿回春丸(大蜜丸),xehcwdmw,2,ZA07BAX0399010105892
第一批,2025-05-23,药品儿童专用,医疗-药品,32238,小儿回春丸(大蜜丸),xehcwdmw,3,ZA07BAX0399010105893
第一批,2025-05-23,药品儿童专用,医疗-药品,32238,小儿回春丸(大蜜丸),xehcwdmw,4,ZA07BAX0399010200960
第一批,2025-05-23,药品儿童专用,医疗-药品,32117,小儿化毒胶囊,xehdjn,1,ZA04BAX0390010102458
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,1,ZA04BAX0391010100865
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,2,ZA04BAX0391010101946
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,3,ZA04BAX0391010102387
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,4,ZA04BAX0391010102628
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,5,ZA04BAX0391010102884
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,6,ZA04BAX0391010102973
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,7,ZA04BAX0391010105127
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,8,ZA04BAX0391010202387
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,9,ZA04BAX0391010205127
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,10,ZA04BAX0391010302387
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,11,ZA04BAX0391010305127
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,12,ZA04BAX0391010402387
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,13,ZA04BAX0391020102628
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,14,ZA04BAX0391020102884
第一批,2025-05-23,药品儿童专用,医疗-药品,32118,小儿化毒散,xehds,15,ZA04BAX0391020202628
第一批,2025-05-23,药品儿童专用,医疗-药品,32168,小儿黄龙颗粒,xehlkl,1,ZA10DAX0920010101061
第一批,2025-05-23,药品儿童专用,医疗-药品,32168,小儿黄龙颗粒,xehlkl,2,ZA10DAX0920010201061
第一批,2025-05-23,药品儿童专用,医疗-药品,32168,小儿黄龙颗粒,xehlkl,3,ZA10DAX0920010301061
第一批,2025-05-23,药品儿童专用,医疗-药品,32168,小儿黄龙颗粒,xehlkl,4,ZA10DAX0920010401061
第一批,2025-05-23,药品儿童专用,医疗-药品,32231,小儿葫芦散,xehls,1,ZA15DAX0388010102973
第一批,2025-05-23,药品儿童专用,医疗-药品,32231,小儿葫芦散,xehls,2,ZA15DAX0388010202973
第一批,2025-05-23,药品儿童专用,医疗-药品,32231,小儿葫芦散,xehls,3,ZA15DAX0388010302973
第一批,2025-05-23,药品儿童专用,医疗-药品,32231,小儿葫芦散,xehls,4,ZA15DAX0388010402973
第一批,2025-05-23,药品儿童专用,医疗-药品,32232,小儿琥珀丸,xehpw,1,ZA04DAX0389010100960
第一批,2025-05-23,药品儿童专用,医疗-药品,32232,小儿琥珀丸,xehpw,2,ZA04DAX0389010200960
第一批,2025-05-23,药品儿童专用,医疗-药品,32119,小儿化食口服液,xehskfy,1,ZA14BAX0392010100417
第一批,2025-05-23,药品儿童专用,医疗-药品,32119,小儿化食口服液,xehskfy,2,ZA14BAX0392010200417
第一批,2025-05-23,药品儿童专用,医疗-药品,32119,小儿化食口服液,xehskfy,3,ZA14BAX0392010300417
第一批,2025-05-23,药品儿童专用,医疗-药品,32119,小儿化食口服液,xehskfy,4,ZA14BAX0392010400417
第一批,2025-05-23,药品儿童专用,医疗-药品,32119,小儿化食口服液,xehskfy,5,ZA14BAX0392020100417
第一批,2025-05-23,药品儿童专用,医疗-药品,32119,小儿化食口服液,xehskfy,6,ZA14BAX0392020200417
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,1,ZA14BAX0393010100124
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,2,ZA14BAX0393010100166
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,3,ZA14BAX0393010102572
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,4,ZA14BAX0393010103423
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,5,ZA14BAX0393010200124
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,6,ZA14BAX0393010203692
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,7,ZA14BAX0393010300124
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,8,ZA14BAX0393020100124
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,9,ZA14BAX0393020103423
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,10,ZA14BAX0393020203423
第一批,2025-05-23,药品儿童专用,医疗-药品,32120,小儿化食丸,xehsw,11,ZA14BAX0393020303423
第一批,2025-05-23,药品儿童专用,医疗-药品,32233,小儿化痰丸,xehtw,1,ZA06BCX0394010104481
第一批,2025-05-23,药品儿童专用,医疗-药品,32233,小儿化痰丸,xehtw,2,ZA06BCX0394010104828
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,1,ZA06BCX0395010100289
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,2,ZA06BCX0395010100396
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,3,ZA06BCX0395010100972
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,4,ZA06BCX0395010101833
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,5,ZA06BCX0395010102110
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,6,ZA06BCX0395010102125
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,7,ZA06BCX0395010102281
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,8,ZA06BCX0395010102304
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,9,ZA06BCX0395010102355
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,10,ZA06BCX0395010102563
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,11,ZA06BCX0395010102596
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,12,ZA06BCX0395010102598
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,13,ZA06BCX0395010102621
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,14,ZA06BCX0395010102624
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,15,ZA06BCX0395010102628
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,16,ZA06BCX0395010102635
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,17,ZA06BCX0395010102662
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,18,ZA06BCX0395010102699
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,19,ZA06BCX0395010102729
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,20,ZA06BCX0395010102741
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,21,ZA06BCX0395010102753
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,22,ZA06BCX0395010102801
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,23,ZA06BCX0395010102880
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,24,ZA06BCX0395010102889
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,25,ZA06BCX0395010103041
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,26,ZA06BCX0395010103285
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,27,ZA06BCX0395010103416
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,28,ZA06BCX0395010103436
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,29,ZA06BCX0395010104434
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,30,ZA06BCX0395010104634
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,31,ZA06BCX0395010104802
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,32,ZA06BCX0395010104803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,33,ZA06BCX0395010104833
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,34,ZA06BCX0395010104852
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,35,ZA06BCX0395010104891
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,36,ZA06BCX0395010104920
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,37,ZA06BCX0395010105075
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,38,ZA06BCX0395010105092
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,39,ZA06BCX0395010105137
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,40,ZA06BCX0395010105142
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,41,ZA06BCX0395010105147
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,42,ZA06BCX0395010105152
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,43,ZA06BCX0395010105163
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,44,ZA06BCX0395010105440
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,45,ZA06BCX0395010105485
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,46,ZA06BCX0395010105487
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,47,ZA06BCX0395010105516
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,48,ZA06BCX0395010105535
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,49,ZA06BCX0395010200289
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,50,ZA06BCX0395010200972
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,51,ZA06BCX0395010201833
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,52,ZA06BCX0395010202110
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,53,ZA06BCX0395010202125
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,54,ZA06BCX0395010202281
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,55,ZA06BCX0395010202304
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,56,ZA06BCX0395010202563
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,57,ZA06BCX0395010202621
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,58,ZA06BCX0395010202624
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,59,ZA06BCX0395010202635
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,60,ZA06BCX0395010202662
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,61,ZA06BCX0395010202699
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,62,ZA06BCX0395010202729
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,63,ZA06BCX0395010202741
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,64,ZA06BCX0395010202753
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,65,ZA06BCX0395010202801
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,66,ZA06BCX0395010202880
